416	6.328125
96	24.80625
213	7.8125
214	7.8125
100	24.80625
68	31.25
211	7.8125
73	31.25
71	40
218	7.8125
439	6.328125
78	40
69	40
74	40
215	7.8125
443	7.8125
454	7.8125
73	31.25
410	8.401666666666666
74	31.25
52	62.5
74	40
73	31.25
76	40
214	7.8125
76	31.25
442	7.8125
213	7.8125
385	10
212	7.8125
216	7.8125
77	31.25
459	7.8125
217	7.8125
367	10
557	5
99	25.3125
73	31.25
73	31.25
214	7.8125
354	4.166666666666667
447	7.8125
72	31.25
462	7.8125
75	31.25
352	9.799999999999999
573	5
351	10
215	7.8125
440	8.401666666666666
354	9.799999999999999
532	5
436	7.8125
53	62.5
220	7.8125
219	7.8125
214	7.8125
363	4.166666666666667
443	6.328125
214	7.8125
98	24.80625
74	31.25
432	6.328125
75	40
66	31.25
69	31.25
73	40
70	31.25
69	31.25
69	31.25
71	31.25
216	7.8125
68	31.25
216	7.8125
74	40
70	40
432	7.8125
208	7.8125
213	7.8125
430	7.8125
73	31.25
74	40
217	7.8125
350	4.166666666666667
21	202.5
214	7.8125
70	40
222	7.8125
214	7.8125
96	24.80625
74	40
435	6.328125
97	25.3125
71	31.25
447	6.328125
406	10
340	9.799999999999999
367	4.166666666666667
207	7.8125
449	6.328125
73	31.25
96	24.80625
70	31.25
72	31.25
67	40
211	7.8125
430	6.328125
68	31.25
356	4.166666666666667
208	7.8125
416	6.328125
75	31.25
441	7.8125
65	40
359	4.166666666666667
430	6.328125
561	5
216	7.8125
70	31.25
72	31.25
69	31.25
54	62.5
69	40
69	31.25
345	10
216	7.8125
421	8.401666666666666
65	31.25
558	5
415	8.401666666666666
453	6.614999999999999
71	31.25
370	4.166666666666667
72	31.25
549	5
74	31.25
70	31.25
74	31.25
438	6.328125
211	7.8125
217	7.8125
440	6.328125
218	7.8125
73	31.25
213	7.8125
69	31.25
443	7.8125
68	31.25
511	6.328125
221	7.8125
220	7.8125
429	7.8125
459	6.328125
204	7.8125
66	31.25
440	6.328125
94	25.3125
437	8.401666666666666
67	31.25
216	7.8125
457	6.328125
448	5
216	7.8125
67	31.25
72	40
69	40
219	7.8125
215	7.8125
369	4.166666666666667
440	6.328125
453	6.328125
98	24.80625
341	10
563	5
340	9.799999999999999
224	7.8125
445	6.328125
